,identificacion,nombre_cientifico,reino,filo,clase,orden,familia,genero,epiteto_especifico,estado_taxonomico,estado_de_amenaza,coordenadas,location_info,display_name,town,state_district,country,temperature,humidity
160,2425714,Pristimantis merostictus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,merostictus,Válido,VU,"[(6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.875955, -73.356536), (6.875955, -73.356536), (6.875955, -73.356536), (6.875955, -73.356536), (6.875955, -73.356536), (6.875955, -73.356536), (5.726944, -73.533611), (7.024722, -72.972333), (7.024722, -72.972333), (7.024722, -72.972333), (7.024722, -72.972333), (7.024722, -72.972333), (7.024722, -72.972333), (7.753889, -72.905556), (6.876667, -73.385278), (6.876667, -73.385278), (6.843333, -73.369167), (6.843333, -73.369167), (6.843333, -73.369167), (6.843333, -73.369167), (6.843333, -73.369167), (6.843333, -73.369167), (6.843333, -73.369167), (6.843333, -73.369167), (6.886389, -73.366389), (6.886389, -73.366389), (6.886389, -73.366389), (6.886389, -73.366389), (6.886389, -73.366389), (6.886389, -73.366389), (6.886389, -73.366389), (6.886389, -73.366389), (7.047833, -72.979944), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.06397, -73.128785), (6.06397, -73.128785), (6.06397, -73.128785), (6.06397, -73.128785), (6.06397, -73.128785), (6.06397, -73.128785), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (7.047833, -72.979944), (7.047833, -72.979944), (7.06288, -72.985), (7.06288, -72.985), (7.06288, -72.985), (7.06288, -72.985), (7.06288, -72.985), (7.06288, -72.985), (7.06288, -72.985), (7.06288, -72.985), (7.047833, -72.979944), (7.06288, -72.985), (7.047833, -72.979944), (7.047833, -72.979944), (7.047833, -72.979944), (7.06288, -72.985), (7.047833, -72.979944), (7.06288, -72.985), (6.016304, -73.162333), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (7.06288, -72.985), (7.06288, -72.985), (6.016304, -73.162333), (6.16415, -73.18668), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.098723, -73.217531), (7.06288, -72.985), (6.97436, -73.0339), (6.16415, -73.18668), (6.098723, -73.217531), (6.098723, -73.217531)]","{'place_id': 300255170, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 703523220, 'lat': '6.8820889', 'lon': '-73.351722', 'class': 'place', 'type': 'hamlet', 'place_rank': 20, 'importance': 0.25000999999999995, 'addresstype': 'hamlet', 'name': 'Santa Lucia', 'display_name': 'Santa Lucia, San Vicente de Chucurí, Yariguíes, Santander, RAP Gran Santander, Colombia', 'address': {'hamlet': 'Santa Lucia', 'county': 'San Vicente de Chucurí', 'state_district': 'Yariguíes', 'state': 'Santander', 'ISO3166-2-lvl4': 'CO-SAN', 'region': 'RAP Gran Santander', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['6.8620889', '6.9020889', '-73.3717220', '-73.3317220']}","Santa Lucia, San Vicente de Chucurí, Yariguíes, Santander, RAP Gran Santander, Colombia",,Yariguíes,Colombia,13.673255033556964,94.40939597315436
161,2425623,Pristimantis mnionaetes,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,mnionaetes,Válido,EN,"[(5.395694, -73.262639), (5.395694, -73.262639), (5.395694, -73.262639), (5.3965, -73.241056), (5.391222, -73.2485), (5.391222, -73.2485), (5.392833, -73.231778), (5.395389, -73.241056), (5.379444, -73.254361), (5.379444, -73.254361), (5.378833, -73.254361), (5.379028, -73.254306), (5.378944, -73.254222), (5.380194, -73.254083), (5.396556, -73.241111), (5.391528, -73.240333), (5.393306, -73.251167), (5.393306, -73.251167), (5.392778, -73.249444), (5.392583, -73.249139), (5.392556, -73.249056), (5.393083, -73.231528), (5.393139, -73.250806), (5.379028, -73.254306), (5.378944, -73.254222), (5.380194, -73.254083), (5.396556, -73.241111), (5.391528, -73.240333), (5.393306, -73.251167), (5.393306, -73.251167), (5.392778, -73.249444), (5.392583, -73.249139), (5.392556, -73.249056), (5.393083, -73.231528), (5.393139, -73.250806), (5.750722, -73.376028), (5.750722, -73.376028), (5.50725, -72.696056), (5.50725, -72.696056), (5.409444, -73.221389), (5.409444, -73.221389), (5.409444, -73.221389), (5.413889, -73.223611), (5.413889, -73.223611), (5.413889, -73.223611), (5.409444, -73.221389), (5.414722, -73.234444), (5.4125, -73.227222), (5.4125, -73.227222), (5.4125, -73.227222), (5.4125, -73.227222), (5.554167, -73.114167), (5.467222, -73.098889), (5.467222, -73.098889), (5.745833, -72.7225), (5.51, -72.697778), (5.51, -72.697778), (5.51, -72.697778), (5.51, -72.697778), (5.510833, -72.690278), (5.510833, -72.690278), (5.510833, -72.690278), (5.510833, -72.690278), (5.510833, -72.690278)]","{'place_id': 299706611, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 418424690, 'lat': '5.3962477', 'lon': '-73.262825', 'class': 'highway', 'type': 'unclassified', 'place_rank': 26, 'importance': 0.10000999999999993, 'addresstype': 'road', 'name': '', 'display_name': 'Ciénega, Márquez, Boyacá, RAP (Especial) Central, Colombia', 'address': {'county': 'Ciénega', 'state_district': 'Márquez', 'state': 'Boyacá', 'ISO3166-2-lvl4': 'CO-BOY', 'region': 'RAP (Especial) Central', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['5.3928177', '5.4002427', '-73.2652450', '-73.2331985']}","Ciénega, Márquez, Boyacá, RAP (Especial) Central, Colombia",,Márquez,Colombia,8.400000000000004,96.671875
162,2425581,Pristimantis molybrignus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,molybrignus,Válido,CR,"[(5.214444, -76.083056), (5.214444, -76.082778), (5.244722, -76.093611), (5.233333, -76.05), (5.214722, -76.082778), (5.214722, -76.082778), (5.214722, -76.082778), (5.214722, -76.082778), (5.215, -76.0825), (5.215278, -76.082222), (5.233333, -76.05), (5.215278, -76.082222), (5.244444, -76.093611), (5.236944, -76.075), (5.2375, -76.075), (5.236667, -76.075278), (5.216389, -76.075278), (5.229444, -76.081944), (5.214444, -76.082778), (5.215556, -76.082222), (5.2425, -76.08), (5.255, -76.111667), (5.242778, -76.076944), (5.239167, -76.074167), (5.246389, -76.094167), (5.226944, -76.086111), (5.235556, -76.095), (5.228056, -76.087222), (5.234722, -76.092778), (5.235, -76.092778), (5.226667, -76.088611), (5.226667, -76.088611), (5.243056, -76.079444), (5.250278, -76.081944), (5.24, -76.069722), (5.227222, -76.098333), (4.073897, -76.391576), (4.073897, -76.391576), (5.40991, -76.0191), (5.41093, -76.0188), (5.23245, -76.0357), (5.23245, -76.0357), (5.23245, -76.0357), (5.24214, -76.0938), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (5.24238, -76.0946), (5.20196, -76.0487), (4.75675, -76.26132)]","{'place_id': 380050837, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1343037, 'lat': '5.2215828', 'lon': '-76.0302092', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.31279513946526605, 'addresstype': 'village', 'name': 'Pueblo Rico', 'display_name': 'Pueblo Rico, Vertiente Pacífico, Risaralda, RAP Eje Cafetero, Colombia', 'address': {'village': 'Pueblo Rico', 'state_district': 'Vertiente Pacífico', 'state': 'Risaralda', 'ISO3166-2-lvl4': 'CO-RIS', 'region': 'RAP Eje Cafetero', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['5.1376656', '5.4476654', '-76.2115435', '-75.9268240']}","Pueblo Rico, Vertiente Pacífico, Risaralda, RAP Eje Cafetero, Colombia",,Vertiente Pacífico,Colombia,15.923199999999998,97.54
163,2425443,Pristimantis myops,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,myops,Válido,EN,"[(5.496111, -75.889167), (4.7397, -76.3028), (4.7397, -76.3028), (4.7397, -76.3028), (4.7397, -76.3028), (4.7397, -76.3028), (4.7428, -76.2958), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.782777, -76.204722), (4.782777, -76.204722), (4.782777, -76.204722), (4.782777, -76.204722), (4.782777, -76.204722), (4.782777, -76.204722), (4.782777, -76.204722), (4.782777, -76.204722), (4.782777, -76.204722), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (4.7541, -76.2966), (4.7541, -76.2966), (4.752, -76.2905), (4.75975, -76.2932), (4.7397, -76.3028), (4.7397, -76.3028), (4.74, -76.3), (4.74, -76.3)]","{'place_id': 298945309, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 11100510614, 'lat': '5.4959714', 'lon': '-75.8892051', 'class': 'leisure', 'type': 'nature_reserve', 'place_rank': 30, 'importance': 9.99999999995449e-06, 'addresstype': 'leisure', 'name': 'Reserva Natural Fundación Bioconservancy', 'display_name': 'Reserva Natural Fundación Bioconservancy, Por el lecho del río después de avalancha 13ENE23, La Mesenia, Jardín, Suroeste, Antioquia, RAP del Agua y la Montaña, Colombia', 'address': {'leisure': 'Reserva Natural Fundación Bioconservancy', 'road': 'Por el lecho del río después de avalancha 13ENE23', 'city': 'La Mesenia', 'county': 'Jardín', 'state_district': 'Suroeste', 'state': 'Antioquia', 'ISO3166-2-lvl4': 'CO-ANT', 'region': 'RAP del Agua y la Montaña', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['5.4959214', '5.4960214', '-75.8892551', '-75.8891551']}","Reserva Natural Fundación Bioconservancy, Por el lecho del río después de avalancha 13ENE23, La Mesenia, Jardín, Suroeste, Antioquia, RAP del Agua y la Montaña, Colombia",,Suroeste,Colombia,15.011911764705872,99.72058823529412
164,2425290,Pristimantis ocellatus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,ocellatus,Válido,EN,[],,,,,,,
165,2425832,Pristimantis parectatus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,parectatus,Válido,EN,"[(5.467235, -75.249187), (6.103576, -75.347458), (5.51378, -75.39646), (5.51476, -75.39697), (5.512181, -75.39524), (5.513109, -75.39346), (5.756921, -75.200554), (6.754257, -75.661399), (5.72584, -75.25327), (5.72643, -75.25546), (5.72663, -75.25423), (5.72688, -75.25648), (5.7264, -75.25553), (5.72645, -75.25535), (5.72639, -75.25525), (5.72644, -75.25242), (5.72682, -75.25656), (5.72699, -75.25674), (5.72681, -75.25623), (5.72686, -75.25681), (5.72639, -75.25536), (5.72655, -75.25553), (5.72711, -75.2571), (5.72674, -75.25579), (5.72641, -75.25555), (5.72626, -75.2549), (5.72644, -75.25242), (5.72645, -75.25535), (5.7269, -75.25635), (5.72626, -75.2549), (5.72673, -75.25574), (5.72692, -75.25684), (5.72696, -75.25707), (5.726389, -75.2525), (5.726667, -75.255556), (5.8091, -75.2698), (5.81197, -75.26815), (5.81181, -75.26814), (5.80921, -75.26958), (5.81209, -75.26814), (5.81197, -75.26815), (5.80968, -75.26828), (5.8117, -75.26814), (5.811944, -75.268056), (5.811944, -75.268056), (5.76115, -75.23626), (5.69649, -75.24647), (5.69671, -75.24659), (5.69635, -75.24638), (5.69658, -75.24646), (5.6973, -75.24805), (5.69637, -75.24641), (5.69658, -75.24646), (5.6966, -75.24648), (5.69658, -75.24646), (5.69671, -75.24659), (5.6966, -75.24648), (5.69665, -75.24659), (5.69791, -75.24946), (5.69689, -75.24702), (5.69689, -75.24702), (5.69699, -75.24751), (5.69882, -75.25182), (5.69665, -75.24659), (5.69665, -75.24659), (5.69728, -75.24818), (5.69858, -75.25168), (5.69671, -75.24659), (5.6966, -75.24648), (5.69938, -75.25276), (5.6982, -75.25079), (5.69829, -75.25091), (5.69928, -75.25241), (5.69695, -75.2473), (5.6982, -75.25079), (5.69665, -75.24659), (5.69692, -75.24753), (5.69791, -75.24946), (5.6973, -75.24805), (5.69855, -75.25142), (5.69829, -75.25091), (5.69813, -75.25061), (5.69762, -75.24841), (5.69938, -75.25276), (5.697222, -75.248056), (6.646667, -75.68), (4.486306, -75.391111), (4.486306, -75.391111), (4.486306, -75.391111), (5.4856, -75.06866), (6.6277, -75.6878), (6.6277, -75.6878), (6.6277, -75.6878), (6.74081, -75.4783), (6.74081, -75.4783), (6.74081, -75.4783), (6.74081, -75.4783), (6.74081, -75.4783), (6.74081, -75.4783), (6.785326, -75.671166), (6.785326, -75.671166), (6.785326, -75.671166), (6.785326, -75.671166), (6.6277, -75.6878), (6.6277, -75.6878), (6.785326, -75.671166), (5.50446, -75.1784), (5.50446, -75.1784), (5.50446, -75.1784), (5.50446, -75.1784), (5.50446, -75.1784), (5.50446, -75.1784), (5.50446, -75.1784), (5.50446, -75.1784)]","{'place_id': 298742683, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 703173386, 'lat': '5.4740663', 'lon': '-75.2670228', 'class': 'place', 'type': 'hamlet', 'place_rank': 20, 'importance': 0.25000999999999995, 'addresstype': 'hamlet', 'name': 'Montecristo', 'display_name': 'Montecristo, Nariño, Oriente, Antioquia, RAP del Agua y la Montaña, Colombia', 'address': {'hamlet': 'Montecristo', 'county': 'Nariño', 'state_district': 'Oriente', 'state': 'Antioquia', 'ISO3166-2-lvl4': 'CO-ANT', 'region': 'RAP del Agua y la Montaña', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['5.4540663', '5.4940663', '-75.2870228', '-75.2470228']}","Montecristo, Nariño, Oriente, Antioquia, RAP del Agua y la Montaña, Colombia",,Oriente,Colombia,10.053245614035097,96.93859649122807
166,2425490,Pristimantis phalarus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,phalarus,Válido,EN,"[(4.7444, -76.297), (4.7444, -76.297), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75565, -76.2931), (4.75565, -76.2931), (4.75565, -76.2931), (4.75565, -76.2931), (4.75565, -76.2931), (4.75565, -76.2931)]","{'place_id': 298062607, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1473583, 'lat': '4.7621884', 'lon': '-76.2207611', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.35112554102268, 'addresstype': 'village', 'name': 'El Cairo', 'display_name': 'El Cairo, Norte, Valle del Cauca, RAP Pacífico, Colombia', 'address': {'village': 'El Cairo', 'state_district': 'Norte', 'state': 'Valle del Cauca', 'ISO3166-2-lvl4': 'CO-VAC', 'region': 'RAP Pacífico', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['4.6746639', '4.8398553', '-76.3096533', '-76.1325439']}","El Cairo, Norte, Valle del Cauca, RAP Pacífico, Colombia",,Norte,Colombia,15.52,100.0
167,2425402,Pristimantis phragmipleuron,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,phragmipleuron,Válido,CR,"[(6.47449, -76.2201), (6.47449, -76.2201), (6.47449, -76.2201), (6.47449, -76.2201), (6.47449, -76.2201), (6.47449, -76.2201), (6.52519, -76.0899), (6.52519, -76.0899), (6.52519, -76.0899), (6.52519, -76.0899), (6.52519, -76.0899), (6.52519, -76.0899), (6.52519, -76.0899)]","{'place_id': 299041779, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 703173890, 'lat': '6.4409789', 'lon': '-76.2062677', 'class': 'place', 'type': 'village', 'place_rank': 19, 'importance': 0.27501, 'addresstype': 'village', 'name': 'La Encarnación', 'display_name': 'La Encarnación, Urrao, Suroeste, Antioquia, RAP del Agua y la Montaña, Colombia', 'address': {'village': 'La Encarnación', 'town': 'Urrao', 'state_district': 'Suroeste', 'state': 'Antioquia', 'ISO3166-2-lvl4': 'CO-ANT', 'region': 'RAP del Agua y la Montaña', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['6.4209789', '6.4609789', '-76.2262677', '-76.1862677']}","La Encarnación, Urrao, Suroeste, Antioquia, RAP del Agua y la Montaña, Colombia",Urrao,Suroeste,Colombia,11.928461538461535,97.0
168,2425331,Pristimantis platychilus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,platychilus,Válido,VU,"[(6.79872, -76.251)]","{'place_id': 299391994, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 813536696, 'lat': '6.798765828324262', 'lon': '-76.25110228523708', 'class': 'highway', 'type': 'unclassified', 'place_rank': 26, 'importance': 0.10000999999999993, 'addresstype': 'road', 'name': '', 'display_name': 'Nutibara, Frontino, Occidente, Antioquia, RAP del Agua y la Montaña, Colombia', 'address': {'village': 'Nutibara', 'county': 'Frontino', 'state_district': 'Occidente', 'state': 'Antioquia', 'ISO3166-2-lvl4': 'CO-ANT', 'region': 'RAP del Agua y la Montaña', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['6.7890617', '6.7989535', '-76.2595770', '-76.2506855']}","Nutibara, Frontino, Occidente, Antioquia, RAP del Agua y la Montaña, Colombia",,Occidente,Colombia,15.3,98.0
169,2425252,Pristimantis polemistes,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,polemistes,Válido,CR,[],,,,,,,
170,2425219,Pristimantis polychrus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,polychrus,Válido,VU,"[(6.5456, -76.2939), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.4562, -76.2887), (6.5456, -76.2939), (6.75973, -76.3061), (6.75973, -76.3061), (6.75973, -76.3061), (6.75973, -76.3061), (6.75973, -76.3061), (6.75973, -76.3061), (6.75973, -76.3061), (6.75973, -76.3061)]","{'place_id': 298608033, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 7777150477, 'lat': '6.5356011', 'lon': '-76.3089377', 'class': 'place', 'type': 'farm', 'place_rank': 22, 'importance': 0.2000099999999999, 'addresstype': 'farm', 'name': 'Finca', 'display_name': 'Finca, Frontino, Occidente, Antioquia, RAP del Agua y la Montaña, Colombia', 'address': {'farm': 'Finca', 'county': 'Frontino', 'state_district': 'Occidente', 'state': 'Antioquia', 'ISO3166-2-lvl4': 'CO-ANT', 'region': 'RAP del Agua y la Montaña', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['6.5256011', '6.5456011', '-76.3189377', '-76.2989377']}","Finca, Frontino, Occidente, Antioquia, RAP del Agua y la Montaña, Colombia",,Occidente,Colombia,17.674999999999997,97.0
